Earth Dodges a Bullet — New Radar Images of Asteroid 2014 SC324 (Universe Today),http://news.feedzilla.com/en_us/stories/science/407400784?client_source=api&format=json,"Looks like we dodged a bullet. A bullet-shaped asteroid that is. The 70-meter
Goldstone radar dish, part of NASA's Deep Space Network, grabbed a collage of
photos of Earth-approaching asteroid 2014 SC324 during its close flyby last
Friday October 24. These are the first-ever photos of the space rock which was
discovered September 30 this year by […]

"
Facebook Sets Up Shop On Tor,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/F5YJOpQTcQs/story01.htm,"itwbennett writes: Assuming that people who use the anonymity network want to also use Facebook, the social network has made its site available on Tor, Facebook software engineer Alec Muffett said in a post on Friday. Facebook also decided to encrypt the connection between clients and its server with SSL, providing an SSL certificate for Facebook's onion address. This was done both for internal technical reasons and as a way for users to verify Facebook's ownership of the onion address. Since it is still an experiment, Facebook hopes to improve the service and said it would share lessons learned about scaling and deploying services via an onion address over time.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Facebook+Sets+Up+Shop+On+Tor%3A+http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F31%2F1545231%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fyro.slashdot.org%2Fstory%2F14%2F10%2F31%2F1545231%2Ffacebook-sets-up-shop-on-tor%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://yro.slashdot.org/story/14/10/31/1545231/facebook-sets-up-shop-on-tor?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://yro.slashdot.org/story/14/10/31/1545231/facebook-sets-up-shop-on-tor?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5914027&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4008484c/sc/4/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/a2.htm""><img src=""http://da.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597058347/u/49/f/647410/c/35028/s/4008484c/sc/4/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/F5YJOpQTcQs"" height=""1"" width=""1""/>"
Ferns can change their neighbour’s sex (Science Alert),http://news.feedzilla.com/en_us/stories/science/406810508?client_source=api&format=json,"Japanese climbing ferns are able to engineer the sex of nearby ferns to ensure
equal numbers of male and female plants.

"
France Investigating Mysterious Drone Activity Over 7 Nuclear Power Plant Sites,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/g1CzQ64J7vs/story01.htm,"thygate writes In France, an investigation has been launched into the appearance of ""drones"" on 7 different nuclear power plant sites across the country in the last month. Some of the plants involved are Creys-Malville en Bugey in the southeast, Blayais in the southwest, Cattenom en Chooz in the northeast, Gravelines in the north, and Nogent-sur-Seine, close to Paris. It is forbidden to fly over these sites on altitudes less than 1 km in a 5 km radius. According to a spokesman of the state electric company that runs the facilities (EDF), there was no danger to the security and production of the plants. However these incidents will likely bring nuclear safety concerns back into the spotlight.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=France+Investigating+Mysterious+Drone+Activity+Over+7+Nuclear+Power+Plant+Sites%3A+http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F10%2F30%2F2230205%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fhardware.slashdot.org%2Fstory%2F14%2F10%2F30%2F2230205%2Ffrance-investigating-mysterious-drone-activity-over-7-nuclear-power-plant-sites%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://hardware.slashdot.org/story/14/10/30/2230205/france-investigating-mysterious-drone-activity-over-7-nuclear-power-plant-sites?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://hardware.slashdot.org/story/14/10/30/2230205/france-investigating-mysterious-drone-activity-over-7-nuclear-power-plant-sites?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5905001&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40020aaf/sc/31/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/a2.htm""><img src=""http://da.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597045229/u/49/f/647410/c/35028/s/40020aaf/sc/31/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/g1CzQ64J7vs"" height=""1"" width=""1""/>"
"Genes Influence How Mice React to Ebola, Study Says in ‘Significant Advance’ (bioethicscom)",http://news.feedzilla.com/en_us/stories/science/407357844?client_source=api&format=json,"(New York Times) - Some people exposed to the Ebola virus quickly sicken and
die. Others become gravely ill but recover, while still others only react
mildly or are thought to be resistant to the virus. Now researchers working
with … Read More

"
Giant tortoises gain a foothold on a Galapagos Island (Biologynews),http://news.feedzilla.com/en_us/stories/science/406746586?client_source=api&format=json,"A population of endangered giant tortoises, which once dwindled to just over a
dozen, has recovered on the Galapagos island of Española, a finding described
as ""a true story of success and hope in conservation"" by the lead author of a
study published today (Oct. 28).

"
Google To Disable Fallback To SSL 3.0 In Chrome 39 and Remove In Chrome 40,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/jQbcw90krYo/story01.htm,"An anonymous reader writes Google today announced plans to disable fallback to version 3 of the SSL protocol in Chrome 39, and remove SSL 3.0 completely in Chrome 40. The decision follows the company's disclosure of a serious security vulnerability in SSL 3.0 on October 14, the attack for which it dubbed Padding Oracle On Downgraded Legacy Encryption (POODLE). Following Mozilla's decision on the same day to disable SSL 3.0 by default in Firefox 34, which will be released on November 25, Google has laid out its plans for Chrome. This was expected, given that Google Security Team's Bodo M&#246;ller stated at the time: ""In the coming months, we hope to remove support for SSL 3.0 completely from our client products.""<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Google+To+Disable+Fallback+To+SSL+3.0+In+Chrome+39+and+Remove+In+Chrome+40%3A+http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F30%2F220221%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F30%2F220221%2Fgoogle-to-disable-fallback-to-ssl-30-in-chrome-39-and-remove-in-chrome-40%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/30/220221/google-to-disable-fallback-to-ssl-30-in-chrome-39-and-remove-in-chrome-40?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/30/220221/google-to-disable-fallback-to-ssl-30-in-chrome-39-and-remove-in-chrome-40?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5904937&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40016518/sc/21/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/a2.htm""><img src=""http://da.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597041473/u/49/f/647410/c/35028/s/40016518/sc/21/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/jQbcw90krYo"" height=""1"" width=""1""/>"
Hungary's Plans For Internet Tax On Hold After Protests,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/iPrgI0hDOIE/story01.htm,"An anonymous reader writes: When news broke last week that the Hungarian government was planning to tax internet traffic at a rate of about 62 cents per gigabyte, people on the internet were outraged. But it went beyond that: there were protests in the streets in Hungary, and the European Union warned against the plan. Now, Hungarian Prime Minister Viktor Orban has put the plans on hold, saying, ""This tax in its current form cannot be introduced."" It's not completely dead &mdash; Orban has planned consultations over the next year to look for other ways to tax revenue generated over the internet.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Hungary's+Plans+For+Internet+Tax+On+Hold+After+Protests%3A+http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F31%2F1357242%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Ftech.slashdot.org%2Fstory%2F14%2F10%2F31%2F1357242%2Fhungarys-plans-for-internet-tax-on-hold-after-protests%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://tech.slashdot.org/story/14/10/31/1357242/hungarys-plans-for-internet-tax-on-hold-after-protests?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://tech.slashdot.org/story/14/10/31/1357242/hungarys-plans-for-internet-tax-on-hold-after-protests?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5913573&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/40071650/sc/8/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/a2.htm""><img src=""http://da.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597054461/u/49/f/647410/c/35028/s/40071650/sc/8/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/iPrgI0hDOIE"" height=""1"" width=""1""/>"
ITU approves Arab League work paper submitted by UAE on supporting Youth Innovations in ICT (AME ),http://news.feedzilla.com/en_us/stories/science/407029580?client_source=api&format=json,"The UAE Telecommunications Regulatory Authority (TRA) delegation representing
the Arab League at the ITU Plenipotentiary Conference 2014, held in Busan,
Korea for the past three weeks, announced that the ITU has approved a work
paper submitted by the Arab League. The paper was based on a UAE suggestion to
support youth innovations in ICT. In […]

"
Integrated Circuit Amplifier Breaches Terahertz Barrier,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/Cedk0khn7JI/story01.htm,"jenningsthecat writes: DARPA's Terahertz Electronics program has created ""the fastest solid-state amplifier integrated circuit ever measured."" The Terahertz Monolithic Integrated Circuit (TMIC), boasts a gain of 9dB &mdash; previously unheard of for a monolithic device in this frequency range. Plus, the status of ""fastest"" has been certified by Guinness &mdash; seriously! ('Cause you might not trust DARPA, but you gotta trust Guinness &mdash; right?). In related news, DARPA has also created a micro-machined vacuum power amplifier operating at 850 GHz, or 0.85 THz.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=Integrated+Circuit+Amplifier+Breaches+Terahertz+Barrier%3A+http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F2023256%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fscience.slashdot.org%2Fstory%2F14%2F10%2F31%2F2023256%2Fintegrated-circuit-amplifier-breaches-terahertz-barrier%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://science.slashdot.org/story/14/10/31/2023256/integrated-circuit-amplifier-breaches-terahertz-barrier?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://science.slashdot.org/story/14/10/31/2023256/integrated-circuit-amplifier-breaches-terahertz-barrier?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5914881&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/400a4eb5/sc/36/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/a2.htm""><img src=""http://da.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597099839/u/49/f/647410/c/35028/s/400a4eb5/sc/36/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/Cedk0khn7JI"" height=""1"" width=""1""/>"
Killing The Deadly Enterovirus On Surfaces: ProKure Safely Kills Dangerous Pathogens in Seconds (24-7 Pressrelease),http://news.feedzilla.com/en_us/stories/science/406797475?client_source=api&format=json,"ProKure V is a powerful disinfectant recommended by the CDC, to use on viruses
such as common cold and flu, and even EV-D68 and Ebola.

"
LG's 0.7mm Smartphone Bezel Is World's Narrowest,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/5o_vyytXSuA/story01.htm,"SmartAboutThings (1951032) writes ""LG Display has announced that it has developed a 5.3-inch Full HD LCD panel for smartphones with the world's narrowest bezel at 0.7mm. It's even thinner than a credit card, making the screen give you the impression that it 'overflows.' The company calls the construction Neo Edge technology; it uses an adhesive instead of double-sided tape to attach and seal the panel's circuit board and backlight unit.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=+LG's+0.7mm+Smartphone+Bezel+Is+World's+Narrowest%3A+http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F14%2F10%2F31%2F2219257%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fmobile.slashdot.org%2Fstory%2F14%2F10%2F31%2F2219257%2Flgs-07mm-smartphone-bezel-is-worlds-narrowest%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://mobile.slashdot.org/story/14/10/31/2219257/lgs-07mm-smartphone-bezel-is-worlds-narrowest?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://mobile.slashdot.org/story/14/10/31/2219257/lgs-07mm-smartphone-bezel-is-worlds-narrowest?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5915183&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/400a4c40/sc/5/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/a2.htm""><img src=""http://da.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597065888/u/49/f/647410/c/35028/s/400a4c40/sc/5/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/5o_vyytXSuA"" height=""1"" width=""1""/>"
MPAA Bans Google Glass In Theaters,http://rss.slashdot.org/~r/Slashdot/slashdot/~3/LXa8EaqJAs0/story01.htm,"An anonymous reader writes: The Motion Picture Association of America, along with the National Association of Theater Owners, have banned Google Glass and similar devices from being in movie theaters. They said, ""As part of our continued efforts to ensure movies are not recorded in theaters, however, we maintain a zero-tolerance policy toward using any recording device while movies are being shown. As has been our long-standing policy, all phones must be silenced and other recording devices, including wearable devices, must be turned off and put away at show time. Individuals who fail or refuse to put the recording devices away may be asked to leave."" This is a change from the MPAA's stance earlier this year that Glass was ""no threat"" in terms of copyright infringement. A spokesman said the ban is geared toward combating more sophisticated wearables in the future.<p><div class=""share_submission"" style=""position:relative;""> <a class=""slashpop"" href=""http://twitter.com/home?status=MPAA+Bans+Google+Glass+In+Theaters%3A+http%3A%2F%2Fentertainment.slashdot.org%2Fstory%2F14%2F10%2F31%2F1459207%2F%3Futm_source%3Dtwitter%26utm_medium%3Dtwitter""><img src=""http://a.fsdn.com/sd/twitter_icon_large.png""></a> <a class=""slashpop"" href=""http://www.facebook.com/sharer.php?u=http%3A%2F%2Fentertainment.slashdot.org%2Fstory%2F14%2F10%2F31%2F1459207%2Fmpaa-bans-google-glass-in-theaters%3Futm_source%3Dslashdot%26utm_medium%3Dfacebook""><img src=""http://a.fsdn.com/sd/facebook_icon_large.png""></a> <a class=""nobg"" href=""http://plus.google.com/share?url=http://entertainment.slashdot.org/story/14/10/31/1459207/mpaa-bans-google-glass-in-theaters?utm_source=slashdot&amp;utm_medium=googleplus"" onclick=""javascript:window.open(this.href,'', 'menubar=no,toolbar=no,resizable=yes,scrollbars=yes,height=600,width=600');return false;""><img src=""http://www.gstatic.com/images/icons/gplus-16.png"" alt=""Share on Google+""/></a> </div></p><p><a href=""http://entertainment.slashdot.org/story/14/10/31/1459207/mpaa-bans-google-glass-in-theaters?utm_source=rss1.0moreanon&amp;utm_medium=feed"">Read more of this story</a> at Slashdot.</p><iframe src=""http://slashdot.org/slashdot-it.pl?op=discuss&amp;id=5913865&amp;smallembed=1"" style=""height: 300px; width: 100%; border: none;""></iframe><img width='1' height='1' src='http://slashdot.feedsportal.com/c/35028/f/647410/s/4007f7ce/sc/28/mf.gif' border='0'/><br clear='all'/><br/><br/><a href=""http://da.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/rc/1/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/rc/1/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/rc/2/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/rc/2/rc.img"" border=""0""/></a><br/><a href=""http://da.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/rc/3/rc.htm"" rel=""nofollow""><img src=""http://da.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/rc/3/rc.img"" border=""0""/></a><br/><br/><a href=""http://da.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/a2.htm""><img src=""http://da.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/a2.img"" border=""0""/></a><img width=""1"" height=""1"" src=""http://pi.feedsportal.com/r/211597091578/u/49/f/647410/c/35028/s/4007f7ce/sc/28/a2t.img"" border=""0""/><img src=""http://feeds.feedburner.com/~r/Slashdot/slashdot/~4/LXa8EaqJAs0"" height=""1"" width=""1""/>"
MRI identifies brain abnormalities in chronic fatigue syndrome patients (Eurekalert),http://news.feedzilla.com/en_us/stories/science/406779798?client_source=api&format=json,"Researchers using a combination of different imaging techniques have found
structural abnormalities in the brains of people with chronic fatigue
syndrome, according to a new study. The results suggest a potential role for
imaging in diagnosing and treating the condition.

"
